mode,area,policy,repeat,finished,flight_energy_per_req,nonflight_energy_per_req,avg_time,avg_travel,encodes,decodes,semantic_quality,semantic_payload_ratio,sinr_median_db,mode_adaptive_semantic_count,mode_emergency_count,mode_fixed_count,mode_fixed_paper_like_count,mode_high_count,mode_low_count,mode_medium_count,mode_paper_like_count,mode_raw_count
adaptive_semantic,100,Greedy,2,202.0,1493.1275429677337,0.6751971662676173,6.912509616215389,16.44529025037686,187.0,0.0,0.35713929128410676,0.13858807755775573,-10.124514565691475,0.0,63.0,0.0,,47.0,77.0,0.0,0.0,15.0
adaptive_semantic,100,Greedy,3,209.0,1583.039121877717,0.80283212424603,7.159802084816016,13.671369142802012,202.0,0.0,0.32873433282005243,0.09716407496012765,-13.25667820036151,0.0,89.0,0.0,,49.0,64.0,0.0,0.0,7.0
adaptive_semantic,100,Greedy,4,201.0,2046.1420438828561,1.1560216075567578,9.162477699222185,16.27613087242637,196.0,0.0,0.32277514292876985,0.08693511608623548,-11.880986866795855,0.0,77.0,0.0,,41.0,78.0,0.0,0.0,5.0
adaptive_semantic,100,Greedy,5,205.0,2509.0363221263037,1.5560119836438442,11.201799155771717,16.507319127939894,194.0,0.0,0.3426673104964905,0.11044207317073172,-14.039877649759195,0.0,97.0,0.0,,39.0,58.0,0.0,0.0,11.0
adaptive_semantic,100,Greedy,6,210.0,1303.703091547082,0.5415668987284769,5.938051225268857,13.931412422072006,194.0,0.0,0.35853230491113225,0.1478670634920635,-6.725154950852577,0.0,62.0,0.0,,63.0,69.0,0.0,0.0,16.0
adaptive_semantic,100,Greedy,7,176.0,1773.0272637026983,0.9024657823237111,7.967667766832358,15.926470256011942,170.0,0.0,0.3291806062318632,0.09593986742424251,-12.216400671173123,0.0,66.0,0.0,,36.0,68.0,0.0,0.0,6.0
adaptive_semantic,100,Greedy,8,194.0,1725.6165313965582,0.8539688814561552,7.809227871509704,16.873246687194964,186.0,0.0,0.33419743618171166,0.11224763745704469,-10.12493583720742,0.0,71.0,0.0,,57.0,58.0,0.0,0.0,8.0
adaptive_semantic,100,Greedy,9,195.0,1639.3503221693506,0.8129110542539858,7.436449718601549,15.236862686240642,185.0,0.0,0.34119640998058165,0.12326388888888881,-9.336942535985456,0.0,67.0,0.0,,59.0,59.0,0.0,0.0,10.0
adaptive_semantic,100,MCTS,0,209.0,2830.038252157035,1.4732420408559854,12.578369460858013,37.36819541656426,195.0,88.0,0.35173722637318355,0.10436602870813386,-16.91367667827832,0.0,122.0,0.0,,8.0,65.0,0.0,0.0,14.0
adaptive_semantic,100,MCTS,1,191.0,1990.9537417733318,0.7912540670657371,8.920997257211967,34.25594489462838,162.0,61.0,0.4108410312377421,0.1958715095986039,-13.485419317092806,0.0,77.0,0.0,,19.0,66.0,0.0,0.0,29.0
adaptive_semantic,100,MCTS,2,165.0,3459.086215450739,1.9813628073662444,15.352402735524784,40.16675327830062,151.0,66.0,0.36417681725458023,0.12383207070707078,-16.772819237662652,0.0,91.0,0.0,,9.0,51.0,0.0,0.0,14.0
adaptive_semantic,100,MCTS,3,204.0,2340.302791044637,0.9397312075450387,10.46395467223249,42.380603419469736,181.0,66.0,0.38361573482500666,0.1518075980392158,-13.950002782130602,0.0,96.0,0.0,,10.0,75.0,0.0,0.0,23.0
adaptive_semantic,100,MCTS,4,191.0,2761.3423563769516,1.3518698137180956,12.300851344032079,41.724101656110086,177.0,72.0,0.35616144924309606,0.11324716404886552,-15.883934756016274,0.0,105.0,0.0,,11.0,61.0,0.0,0.0,14.0
adaptive_semantic,100,MCTS,5,172.0,2904.1304624649288,1.518216969302698,13.113101864832968,38.15264173573842,154.0,61.0,0.3779765119697572,0.14386506782945735,-14.55229625140101,0.0,85.0,0.0,,9.0,60.0,0.0,0.0,18.0
adaptive_semantic,100,MCTS,6,183.0,2604.818651530634,1.1949567964116614,11.698823389067053,41.72135716147491,166.0,58.0,0.3697570748370758,0.12932604735883416,-15.966771389023911,0.0,100.0,0.0,,6.0,60.0,0.0,0.0,17.0
adaptive_semantic,100,MCTS,7,197.0,2559.513490373825,1.219162219493365,11.541794463036826,38.25071147824165,176.0,69.0,0.3793677638935074,0.14757825719120143,-14.20357940251337,0.0,90.0,0.0,,12.0,74.0,0.0,0.0,21.0
adaptive_semantic,100,MCTS,8,201.0,2261.8290166007023,0.9785593700742883,10.135764541890104,36.599859489555136,171.0,71.0,0.4089675533312824,0.18708540630182416,-14.538542735215866,0.0,94.0,0.0,,11.0,66.0,0.0,0.0,30.0
adaptive_semantic,100,MCTS,9,188.0,2004.2807803029993,0.7918913607520951,9.047680275406009,33.99829578582304,150.0,70.0,0.4457574404131366,0.2393894060283688,-11.83755752159485,0.0,71.0,0.0,,10.0,69.0,0.0,0.0,38.0
adaptive_semantic,200,Stochastic,0,54.0,13323.005677160945,9.237248143023995,59.18268491235314,163.301710724781,21.0,10.0,0.7298385757139082,0.6313657407407409,-16.020704035242915,0.0,12.0,0.0,,3.0,6.0,0.0,0.0,33.0
adaptive_semantic,200,Stochastic,1,74.0,13152.0964811562,8.86187769005493,58.368823428354716,185.94918428714175,22.0,12.0,0.7934039587176995,0.715019707207207,-16.31996577984527,0.0,17.0,0.0,,2.0,3.0,0.0,0.0,52.0
adaptive_semantic,200,Stochastic,2,37.0,27501.596987762172,21.182947413556537,120.49968467347419,206.33875830682064,9.0,5.0,0.8310075788781417,0.7708333333333333,-17.972588652997473,0.0,6.0,0.0,,2.0,1.0,0.0,0.0,28.0
adaptive_semantic,200,Stochastic,3,51.0,25135.487326384755,19.36077647153444,109.98830486351352,187.04179046914965,18.0,11.0,0.7548287985050424,0.6649305555555556,-16.911383325683623,0.0,9.0,0.0,,2.0,7.0,0.0,0.0,33.0
adaptive_semantic,200,Stochastic,4,77.0,12103.174427255226,7.92019080365077,53.24625031820789,189.27224068953112,28.0,13.0,0.7474037056905981,0.6536120129870131,-12.55869287440975,0.0,13.0,0.0,,2.0,13.0,0.0,0.0,49.0
adaptive_semantic,200,Stochastic,5,59.0,18141.03454027378,13.220663269055759,79.7792928112822,180.52000101184544,16.0,5.0,0.8115972569574,0.7407309322033898,-16.723471559770722,0.0,9.0,0.0,,1.0,6.0,0.0,0.0,43.0
adaptive_semantic,200,Stochastic,6,53.0,16949.14628138965,12.163364040327544,74.51132656307335,184.38867279784392,16.0,5.0,0.7902064521076826,0.7079402515723271,-16.652931623265154,0.0,12.0,0.0,,0.0,4.0,0.0,0.0,37.0
adaptive_semantic,200,Stochastic,7,81.0,14309.230687760437,10.013180845678512,63.04473865282249,167.71044908630543,25.0,18.0,0.7856084609928683,0.7074331275720164,-15.354500390251891,0.0,12.0,0.0,,3.0,10.0,0.0,0.0,56.0
adaptive_semantic,200,Stochastic,8,71.0,16147.58465903624,11.374770714791397,70.15468354897564,191.49709533985956,22.0,16.0,0.7846596347949288,0.7000440140845069,-16.238192822304075,0.0,17.0,0.0,,0.0,5.0,0.0,0.0,49.0
adaptive_semantic,200,Stochastic,9,73.0,12491.770908722401,8.251470964837992,55.033139166733285,187.63761679729902,27.0,18.0,0.743008039524371,0.643336187214612,-15.5811037792747,0.0,17.0,0.0,,0.0,10.0,0.0,0.0,46.0
adaptive_semantic,200,LinUCB,0,164.0,4791.76372104829,1.9367762344034338,21.673372443827223,154.8274129533371,122.0,49.0,0.4832039501233221,0.28626778455284574,-13.340569783404645,0.0,62.0,0.0,,2.0,58.0,0.0,0.0,42.0
adaptive_semantic,200,LinUCB,1,154.0,4867.962754882276,2.2790612670455705,22.002809221480053,122.15580242925164,108.0,47.0,0.5128183497140818,0.32660308441558455,-12.546294960364811,0.0,51.0,0.0,,0.0,57.0,0.0,0.0,46.0
adaptive_semantic,200,LinUCB,2,147.0,3717.716597436075,1.1007724775200503,17.25522817487562,146.5107632878596,109.0,55.0,0.4848623968257297,0.2877338435374148,-13.452888329304649,0.0,57.0,0.0,,1.0,51.0,0.0,0.0,38.0
adaptive_semantic,200,LinUCB,3,161.0,4711.441034807455,1.9246946042130701,21.66480793398493,153.4640595881913,123.0,47.0,0.46924406832852833,0.26546325051759806,-13.589446637213145,0.0,64.0,0.0,,0.0,59.0,0.0,0.0,38.0
adaptive_semantic,200,LinUCB,4,152.0,4468.001015081593,1.8228808032751516,20.45849618059816,136.53558554192793,122.0,54.0,0.4423860595972378,0.22940652412280696,-14.506201087728442,0.0,65.0,0.0,,2.0,55.0,0.0,0.0,30.0
adaptive_semantic,200,LinUCB,5,151.0,3546.5544336308635,1.01632664702563,16.47377424208299,137.88361052109747,104.0,47.0,0.521585831187323,0.34109409492273735,-10.97511841888793,0.0,43.0,0.0,,2.0,59.0,0.0,0.0,47.0
adaptive_semantic,200,LinUCB,6,171.0,4037.8002854140655,1.4192474558059027,18.606812906389056,140.419207497598,116.0,48.0,0.5287567264276126,0.34981115984405436,-11.220128690283374,0.0,55.0,0.0,,2.0,59.0,0.0,0.0,55.0
adaptive_semantic,200,LinUCB,7,152.0,3735.9831212881945,1.2310584412048193,17.394119838745876,132.8600081925916,99.0,47.0,0.5476112320758261,0.3795230263157893,-11.044130757564128,0.0,38.0,0.0,,5.0,56.0,0.0,0.0,53.0
adaptive_semantic,200,LinUCB,8,167.0,3389.870098872291,0.9028337104459345,15.432447233556518,127.63800659070436,118.0,45.0,0.5092056182649451,0.3253804890219564,-12.161844495790941,0.0,47.0,0.0,,4.0,67.0,0.0,0.0,49.0
adaptive_semantic,200,LinUCB,9,152.0,4253.936251187282,1.363026439392195,19.609583234278148,171.1695308702799,120.0,52.0,0.45149406645463996,0.2417077850877193,-14.477850666695932,0.0,70.0,0.0,,3.0,47.0,0.0,0.0,32.0
adaptive_semantic,200,SA,0,103.0,11578.536345302156,7.724477834149758,50.947519604265736,164.6590712364682,72.0,35.0,0.5143745941817903,0.33080501618122976,-16.229625060455152,0.0,38.0,0.0,,3.0,31.0,0.0,0.0,31.0
adaptive_semantic,200,SA,1,72.0,12355.122791130249,8.362596449826002,54.6993241837778,171.1739037802607,48.0,21.0,0.5366876502059276,0.3557581018518522,-17.576573967698575,0.0,38.0,0.0,,1.0,9.0,0.0,0.0,24.0
adaptive_semantic,200,SA,2,67.0,14220.732258035521,10.00505777507957,62.92547235955858,164.81559614300394,38.0,13.0,0.6059103654439013,0.45421330845771174,-17.14093950370786,0.0,25.0,0.0,,1.0,12.0,0.0,0.0,29.0
adaptive_semantic,200,SA,3,115.0,10332.667520197005,6.5951474040054245,45.45769483103911,166.16774161063495,74.0,40.0,0.5529528153116561,0.38120471014492757,-15.127750187349854,0.0,39.0,0.0,,0.0,35.0,0.0,0.0,41.0
adaptive_semantic,200,SA,4,80.0,11706.852569027455,7.624353166240084,51.39714565179243,183.94742379592884,46.0,18.0,0.6004739644593091,0.4477864583333334,-16.518757124551747,0.0,30.0,0.0,,2.0,14.0,0.0,0.0,34.0
adaptive_semantic,200,SA,5,98.0,8145.545766315542,4.8507874833445985,36.18192105242232,151.4540265884101,56.0,34.0,0.6030239289820184,0.45275297619047616,-14.454892187500555,0.0,29.0,0.0,,2.0,25.0,0.0,0.0,42.0
adaptive_semantic,200,SA,6,93.0,9428.774931997761,5.9404026482042385,41.61464264148081,152.4446833747774,57.0,32.0,0.5740970812626623,0.4097782258064513,-16.299804623532932,0.0,41.0,0.0,,2.0,14.0,0.0,0.0,36.0
adaptive_semantic,200,SA,7,87.0,9304.535359069658,5.706125614297075,40.77217689320603,162.23667328940758,55.0,31.0,0.5606781378638741,0.38966714559386956,-17.54036447481528,0.0,41.0,0.0,,1.0,13.0,0.0,0.0,32.0
adaptive_semantic,200,SA,8,99.0,10149.550548147918,6.602723902591101,44.57774110616566,149.9670907104972,56.0,27.0,0.6070284404333623,0.45722853535353514,-14.216950485373676,0.0,29.0,0.0,,1.0,26.0,0.0,0.0,43.0
adaptive_semantic,200,SA,9,103.0,8581.264345659443,4.871481857101074,38.042764524656235,196.98370793088017,63.0,27.0,0.5750192585085854,0.4131270226537217,-15.366319460192608,0.0,40.0,0.0,,3.0,20.0,0.0,0.0,40.0
adaptive_semantic,200,Greedy,0,217.0,1229.9848371682504,0.3795446251251599,5.83605290914421,20.138101950432063,204.0,0.0,0.34738726857958524,0.13935291858678941,-4.007097275871592,0.0,30.0,0.0,,71.0,103.0,0.0,0.0,13.0
adaptive_semantic,200,Greedy,1,201.0,1551.2723502856543,0.6229838902019487,7.262657139786453,21.90971953819295,193.0,0.0,0.33330769225847384,0.11300269485903806,-8.249185781550617,0.0,49.0,0.0,,57.0,87.0,0.0,0.0,8.0
adaptive_semantic,200,Greedy,2,205.0,1287.292462581499,0.4452309788185416,5.9410768862567105,18.3685343471315,201.0,0.0,0.31932221828791363,0.104369918699187,-3.8854312555694994,0.0,38.0,0.0,,76.0,87.0,0.0,0.0,4.0
adaptive_semantic,200,Greedy,3,212.0,1146.4240900295752,0.327606446530704,5.411816682677763,18.80177093947491,202.0,0.0,0.33859621766152137,0.1395440251572326,-0.48675271889297095,0.0,32.0,0.0,,95.0,75.0,0.0,0.0,10.0
adaptive_semantic,200,Greedy,4,220.0,1395.6856496526834,0.517397810993632,6.4827518362695375,20.25218923708482,211.0,0.0,0.3341685983702993,0.11891571969696954,-4.758050497802549,0.0,35.0,0.0,,68.0,108.0,0.0,0.0,9.0
adaptive_semantic,200,Greedy,5,199.0,1370.566233259694,0.45482982538658806,6.592235431850001,23.2621290450079,191.0,0.0,0.3336410338227919,0.1192420435510887,-5.553627566698446,0.0,42.0,0.0,,66.0,83.0,0.0,0.0,8.0
adaptive_semantic,200,Greedy,6,189.0,1325.6459172109592,0.49464586802568083,6.158898796449142,17.83078278246907,182.0,0.0,0.3315202517223419,0.12466931216931205,-2.9423640245818046,0.0,32.0,0.0,,76.0,74.0,0.0,0.0,7.0
adaptive_semantic,200,Greedy,7,192.0,1448.4465615381314,0.4292390692168128,7.037483682990991,29.265523176587482,187.0,0.0,0.3238260598021811,0.10918511284722215,-5.059608648977543,0.0,41.0,0.0,,70.0,76.0,0.0,0.0,5.0
adaptive_semantic,200,Greedy,8,213.0,1294.3635517954037,0.4146125265697291,6.242988798699592,21.861587261698396,208.0,0.0,0.32203843593851333,0.10465571205007818,-5.503990483403155,0.0,44.0,0.0,,73.0,91.0,0.0,0.0,5.0
adaptive_semantic,200,Greedy,9,203.0,1233.7912532892938,0.3841648117773219,5.897230966302801,19.823213762303812,195.0,0.0,0.33319747366614866,0.1288228653530377,-4.324377988954907,0.0,29.0,0.0,,84.0,82.0,0.0,0.0,8.0
adaptive_semantic,200,MCTS,0,184.0,2646.396168910047,0.9473472664714047,12.277405886247973,69.35746718519816,159.0,77.0,0.3997444316029362,0.17776268115942032,-12.191852801777,0.0,74.0,0.0,,13.0,72.0,0.0,0.0,25.0
adaptive_semantic,200,MCTS,1,195.0,2347.752134607449,0.6305390237046248,10.877929999675317,71.54942920161875,154.0,56.0,0.4514879851824531,0.24938568376068374,-9.896537441276987,0.0,55.0,0.0,,10.0,89.0,0.0,0.0,41.0
adaptive_semantic,200,MCTS,2,193.0,2333.972787734574,0.6417020822976074,10.81055762332983,68.67505622941287,151.0,58.0,0.45663907941379955,0.2585006476683938,-8.581234089048287,0.0,47.0,0.0,,12.0,92.0,0.0,0.0,42.0
adaptive_semantic,200,MCTS,3,174.0,2609.773882103646,0.8482551164858364,12.02298574271669,72.24230243935507,147.0,63.0,0.41325503444018563,0.20156848659003818,-8.57695941591335,0.0,52.0,0.0,,17.0,78.0,0.0,0.0,27.0
adaptive_semantic,200,MCTS,4,188.0,2331.9727112811947,0.5873557934946055,10.828730306220157,75.19931514138104,145.0,69.0,0.46436732660452473,0.2701407358156031,-8.46126516013858,0.0,43.0,0.0,,13.0,89.0,0.0,0.0,43.0
adaptive_semantic,200,MCTS,5,191.0,2285.6195361419664,0.6066308969644143,10.677246095215116,68.26003240130525,153.0,66.0,0.44367086683782436,0.2414921465968589,-10.638448770019133,0.0,50.0,0.0,,14.0,89.0,0.0,0.0,38.0
adaptive_semantic,200,MCTS,6,204.0,2173.669281238695,0.6196332248724119,10.018594193926013,59.71939896850387,166.0,70.0,0.4349561706284723,0.23414522058823525,-6.807554016061948,0.0,37.0,0.0,,20.0,109.0,0.0,0.0,38.0
adaptive_semantic,200,MCTS,7,185.0,2630.208028133763,0.9242337374919108,11.98233273474001,66.27671503936745,157.0,67.0,0.41058631175217064,0.19456644144144142,-9.981131322450468,0.0,55.0,0.0,,12.0,90.0,0.0,0.0,28.0
adaptive_semantic,200,MCTS,8,193.0,2534.9172353166205,0.88287362338209,11.862916054671288,64.60286816467965,160.0,65.0,0.4242395333102316,0.21497193436960274,-9.88134984483277,0.0,54.0,0.0,,15.0,91.0,0.0,0.0,33.0
adaptive_semantic,200,MCTS,9,175.0,3308.0345205077747,1.499091698797414,15.097960490980022,69.27442040952799,138.0,57.0,0.4521960816906892,0.248035714285714,-11.72056487241294,0.0,70.0,0.0,,10.0,58.0,0.0,0.0,37.0
adaptive_semantic,300,Stochastic,0,84.0,11647.773096040652,7.131230801204277,51.973110364796,253.22827465598144,23.0,15.0,0.8098153821578735,0.7389012896825398,-12.811619490549788,0.0,9.0,0.0,,1.0,13.0,0.0,0.0,61.0
adaptive_semantic,300,Stochastic,1,94.0,12196.521513921307,7.584723862829639,53.75807127733854,247.06928687320053,31.0,12.0,0.7708687966312294,0.6824024822695035,-15.632220590771508,0.0,18.0,0.0,,0.0,13.0,0.0,0.0,63.0
adaptive_semantic,300,Stochastic,2,103.0,10533.421767456115,5.879184515900264,46.36383931809069,286.63708139101504,32.0,18.0,0.7841816858745904,0.7027204692556633,-12.454178552448706,0.0,15.0,0.0,,1.0,16.0,0.0,0.0,71.0
adaptive_semantic,300,Stochastic,3,89.0,12511.099999239108,7.586464084776711,54.83038853821144,287.87802517872575,27.0,15.0,0.7892088414076303,0.7074555243445692,-14.375676701424258,0.0,17.0,0.0,,0.0,10.0,0.0,0.0,62.0
adaptive_semantic,300,Stochastic,4,72.0,17474.345375313176,11.86740278251668,76.86470337079417,300.3759887682156,17.0,10.0,0.8359775213879769,0.7732928240740741,-14.237469544463835,0.0,8.0,0.0,,0.0,9.0,0.0,0.0,55.0
adaptive_semantic,300,Stochastic,5,64.0,14857.909640378595,9.634523347899703,65.64652748465373,296.7730890117724,21.0,9.0,0.7721006666636792,0.68896484375,-10.503221392178201,0.0,8.0,0.0,,2.0,11.0,0.0,0.0,43.0
adaptive_semantic,300,Stochastic,6,92.0,13181.582641006013,7.998426725824409,58.0911826317668,323.7761796008844,22.0,9.0,0.8338893400486819,0.7716259057971014,-14.57186727021308,0.0,10.0,0.0,,1.0,11.0,0.0,0.0,70.0
adaptive_semantic,300,Stochastic,7,72.0,13200.807925850335,8.427392184850827,58.566791837500915,259.4902826769651,21.0,14.0,0.797351416112033,0.7202690972222221,-14.848665060142242,0.0,13.0,0.0,,1.0,7.0,0.0,0.0,51.0
adaptive_semantic,300,Stochastic,8,59.0,17092.171978660634,11.687710637402716,75.31871483246262,281.26962851144464,23.0,12.0,0.729199732448927,0.630473163841808,-14.914658008605958,0.0,12.0,0.0,,3.0,8.0,0.0,0.0,36.0
adaptive_semantic,300,Stochastic,9,71.0,11443.50879307908,6.8219831385680845,50.87410489217355,267.018036967212,18.0,12.0,0.82388365192144,0.7578491784037559,-14.109795469768597,0.0,9.0,0.0,,1.0,8.0,0.0,0.0,53.0
adaptive_semantic,300,LinUCB,0,148.0,4542.048241630514,1.5272443747038231,20.802539162877547,183.57706071584073,96.0,38.0,0.5494909437309202,0.3823198198198198,-9.465850635236954,0.0,32.0,0.0,,4.0,60.0,0.0,0.0,52.0
adaptive_semantic,300,LinUCB,1,150.0,4109.153488416296,1.0722551694452762,19.285497590801732,201.0882280348052,95.0,37.0,0.560097937710761,0.39548611111111126,-9.638720166824879,0.0,36.0,0.0,,3.0,56.0,0.0,0.0,55.0
adaptive_semantic,300,LinUCB,2,150.0,4779.9424453577085,1.6267048376681303,21.77494342452942,201.68466363497473,112.0,47.0,0.48132672824216305,0.2849305555555556,-12.229368239083165,0.0,50.0,0.0,,2.0,60.0,0.0,0.0,38.0
adaptive_semantic,300,LinUCB,3,137.0,5053.534262868971,2.0067727346933966,23.494678904721663,186.4477570215646,89.0,28.0,0.5487576238126075,0.38020833333333354,-10.84017646440915,0.0,37.0,0.0,,4.0,48.0,0.0,0.0,48.0
adaptive_semantic,300,LinUCB,4,168.0,4051.3070648328962,1.049194880064459,18.95036051278163,192.62534044451593,107.0,43.0,0.5575610501278898,0.3897569444444445,-11.40276153756237,0.0,50.0,0.0,,2.0,55.0,0.0,0.0,61.0
adaptive_semantic,300,LinUCB,5,132.0,5233.305278104391,2.1464485758637886,24.18645422367672,184.01574639483073,82.0,33.0,0.5684923652477437,0.407986111111111,-10.252095202558756,0.0,36.0,0.0,,5.0,41.0,0.0,0.0,50.0
adaptive_semantic,300,LinUCB,6,158.0,3840.51762620779,0.8872477788195472,17.739578359889233,182.0412586714471,106.0,43.0,0.5340459615161706,0.35977056962025333,-9.189150580857962,0.0,34.0,0.0,,2.0,70.0,0.0,0.0,52.0
adaptive_semantic,300,LinUCB,7,147.0,4062.5653431205124,1.0296563210853509,19.13909199240832,201.34298053498375,102.0,45.0,0.5180743246658059,0.3396045918367348,-10.675224031851368,0.0,35.0,0.0,,5.0,62.0,0.0,0.0,45.0
adaptive_semantic,300,LinUCB,8,148.0,5175.63859592413,1.7654837259695904,23.819465559434878,233.18979770034431,107.0,53.0,0.49786108930137174,0.3122184684684686,-11.211250934745024,0.0,38.0,0.0,,6.0,63.0,0.0,0.0,41.0
adaptive_semantic,300,LinUCB,9,156.0,4076.914429733011,1.254299214964047,19.069806956227165,166.9571175155189,100.0,39.0,0.5547867927579022,0.3895232371794875,-7.836445586257666,0.0,33.0,0.0,,4.0,63.0,0.0,0.0,56.0
adaptive_semantic,300,SA,0,112.0,9057.303525561158,4.999693928595207,39.975430729983316,237.36059922390677,63.0,29.0,0.6093082617891206,0.4626116071428575,-12.781505610231672,0.0,22.0,0.0,,1.0,40.0,0.0,0.0,49.0
adaptive_semantic,300,SA,1,103.0,7896.693353684071,3.790856910466903,35.02998069616459,269.5018066826972,56.0,31.0,0.6223649169893348,0.47957119741100324,-12.539042398614487,0.0,20.0,0.0,,0.0,36.0,0.0,0.0,47.0
adaptive_semantic,300,SA,2,111.0,7780.513727174763,3.8769938982072185,34.44496145309881,235.9001505816159,63.0,31.0,0.6057434345479948,0.45730105105105107,-13.26092987446579,0.0,28.0,0.0,,2.0,33.0,0.0,0.0,48.0
adaptive_semantic,300,SA,3,103.0,8903.279574237013,4.757988934530783,39.56268083713812,257.2503678657934,59.0,30.0,0.6020558468107923,0.45120347896440127,-13.323584344873856,0.0,31.0,0.0,,2.0,26.0,0.0,0.0,44.0
adaptive_semantic,300,SA,4,94.0,12780.409206729733,8.542499326873749,56.69451095180715,198.80669765437906,53.0,30.0,0.6082671513069112,0.45722517730496454,-15.319874283776873,0.0,30.0,0.0,,0.0,23.0,0.0,0.0,41.0
adaptive_semantic,300,SA,5,98.0,10937.982063585077,6.352012662631128,48.61107252143295,287.0921391998758,54.0,29.0,0.6172379445155237,0.47156675170068024,-13.50400743073919,0.0,23.0,0.0,,0.0,31.0,0.0,0.0,44.0
adaptive_semantic,300,SA,6,131.0,6160.7636637028245,2.3919884492974886,27.642896582533382,255.26823365956685,76.0,38.0,0.5970151324780898,0.4446962468193385,-12.01999712890029,0.0,31.0,0.0,,1.0,44.0,0.0,0.0,55.0
adaptive_semantic,300,SA,7,117.0,7090.017240951919,3.342143992223003,31.6140665423612,229.69353504020566,62.0,37.0,0.6319427708952876,0.49456908831908847,-10.70365085990443,0.0,22.0,0.0,,2.0,38.0,0.0,0.0,55.0
adaptive_semantic,300,SA,8,118.0,8108.832740663565,4.121525666989227,35.9887284205147,249.5427454551456,61.0,30.0,0.6410023953406326,0.5115201271186441,-11.545470145387563,0.0,17.0,0.0,,6.0,38.0,0.0,0.0,57.0
adaptive_semantic,300,SA,9,100.0,7892.177189532081,3.719652243168478,35.6541110504398,293.53877347876295,63.0,36.0,0.5623185109108342,0.39421874999999995,-14.28825465619202,0.0,33.0,0.0,,0.0,30.0,0.0,0.0,37.0
adaptive_semantic,300,Greedy,0,189.0,1458.070074979882,0.3668015335618019,7.296767527553889,36.111570634703455,184.0,0.0,0.32419800489125616,0.1120205026455026,-4.058852108247294,0.0,23.0,0.0,,69.0,92.0,0.0,0.0,5.0
adaptive_semantic,300,Greedy,1,220.0,1214.1760120147794,0.3660556273751847,5.837737932498134,21.517532192032256,217.0,0.0,0.315329930697996,0.10265151515151508,-2.923154128295459,0.0,22.0,0.0,,85.0,110.0,0.0,0.0,3.0
adaptive_semantic,300,Greedy,2,220.0,1192.1540641903152,0.2996299886001116,5.862812020475011,24.770630302728193,208.0,0.0,0.3437556528862171,0.144152462121212,-1.7937955972842046,0.0,19.0,0.0,,90.0,99.0,0.0,0.0,12.0
adaptive_semantic,300,Greedy,3,208.0,1141.775112382093,0.3279974127214655,5.5559498743218105,20.090854741925007,199.0,0.0,0.3359249416586667,0.1367938701923076,-0.2673102627927909,0.0,23.0,0.0,,93.0,83.0,0.0,0.0,9.0
adaptive_semantic,300,Greedy,4,210.0,1357.355732498053,0.37756208290190335,6.553093388889798,27.49021571078334,201.0,0.0,0.33554835060403176,0.12879464285714276,-2.7746224577575105,0.0,37.0,0.0,,82.0,82.0,0.0,0.0,9.0
adaptive_semantic,300,Greedy,5,211.0,1349.6869411990556,0.33911714856083763,6.632598433547297,29.67579617500508,201.0,0.0,0.33868162718434675,0.12613546603475503,-5.701246560052087,0.0,32.0,0.0,,67.0,102.0,0.0,0.0,10.0
adaptive_semantic,300,Greedy,6,215.0,1114.9267285879919,0.2357760495668513,5.403411123062552,22.584087350679827,201.0,0.0,0.3511417929025642,0.15801841085271306,0.20558299893108306,0.0,11.0,0.0,,94.0,96.0,0.0,0.0,14.0
adaptive_semantic,300,Greedy,7,211.0,1171.3796159764388,0.31494784653135505,5.679261573975088,22.605998602415323,208.0,0.0,0.31573796261648673,0.10690659557661927,-1.8775788325176985,0.0,25.0,0.0,,90.0,93.0,0.0,0.0,3.0
adaptive_semantic,300,Greedy,8,211.0,1595.1457014815257,0.49134545009402925,7.99618817615751,36.664170465988676,207.0,0.0,0.31894867877409366,0.09942733017377553,-4.558557429743071,0.0,30.0,0.0,,67.0,110.0,0.0,0.0,4.0
adaptive_semantic,300,Greedy,9,211.0,1194.3475115116953,0.2780116140727012,5.8634581798807615,25.683174765113066,203.0,0.0,0.3322624616894163,0.13270142180094763,-1.521844288437184,0.0,10.0,0.0,,93.0,100.0,0.0,0.0,8.0
adaptive_semantic,300,MCTS,0,182.0,2578.7669920216376,0.5597152342243462,12.031818961856318,101.01708130236146,138.0,53.0,0.4734660916377423,0.2865441849816852,-5.802472659444522,0.0,35.0,0.0,,18.0,85.0,0.0,0.0,44.0
adaptive_semantic,300,MCTS,1,175.0,2741.297370506772,0.7298719517156269,12.669126149405246,96.50504768405841,130.0,47.0,0.48412604235932566,0.30089285714285713,-6.960108906548022,0.0,38.0,0.0,,18.0,74.0,0.0,0.0,45.0
adaptive_semantic,300,MCTS,2,185.0,2920.5084416743143,0.9313531966059334,13.654454678603672,92.38349066135349,148.0,62.0,0.4443997514438103,0.2408220720720721,-9.097447453907774,0.0,46.0,0.0,,10.0,92.0,0.0,0.0,37.0
adaptive_semantic,300,MCTS,3,185.0,2773.2576136156194,0.7986733905176066,12.961747835429113,96.44299250590029,139.0,69.0,0.4781933426534268,0.28989301801801814,-8.509785342449796,0.0,45.0,0.0,,15.0,79.0,0.0,0.0,46.0
